cellI,x,y,z,S,epsilon,k,nut
40264,0.3928571428,0.09,0.0007,1.96078442e-06,11.51749571,0.08107551847,5.187369043e-06
40265,0.3942577031,0.09,0.0007,1.96078428e-06,11.51432075,0.08106269026,5.18688246e-06
40266,0.3956582633,0.09,0.0007,1.96078428e-06,11.51114834,0.08104987079,5.186396172e-06
40267,0.3970588235,0.09,0.0007,1.96078428e-06,11.50797837,0.08103705964,5.185910164e-06
40268,0.3984593837,0.09,0.0007,1.96078442e-06,11.50481074,0.08102425637,5.18542442e-06
40269,0.399859944,0.09,0.0007,1.96078428e-06,11.50164534,0.08101146055,5.184938923e-06
40270,0.4012605042,0.09,0.0007,1.96078428e-06,11.49848205,0.08099867172,5.184453655e-06
40271,0.4026610644,0.09,0.0007,1.96078428e-06,11.49532075,0.08098588939,5.1839686e-06
40272,0.4040616247,0.09,0.0007,1.96078442e-06,11.49216132,0.08097311307,5.183483736e-06
40273,0.4054621849,0.09,0.0007,1.96078428e-06,11.48900363,0.08096034222,5.182999044e-06
40274,0.4068627451,0.09,0.0007,1.96078428e-06,11.48584752,0.08094757624,5.182514503e-06
40275,0.4082633053,0.09,0.0007,1.96078428e-06,11.48269285,0.08093481453,5.182030088e-06
40276,0.4096638656,0.09,0.0007,1.96078442e-06,11.47953945,0.08092205642,5.181545774e-06
40277,0.4110644258,0.09,0.0007,1.96078428e-06,11.47638715,0.0809093012,5.181061534e-06
40278,0.412464986,0.09,0.0007,1.96078428e-06,11.47323576,0.08089654811,5.180577341e-06
40279,0.4138655462,0.09,0.0007,1.96078428e-06,11.47008507,0.08088379634,5.180093162e-06
40280,0.4152661064,0.09,0.0007,1.96078442e-06,11.46693488,0.08087104504,5.179608965e-06
40281,0.4166666667,0.09,0.0007,1.96078428e-06,11.46378497,0.0808582933,5.179124716e-06
40282,0.4180672269,0.09,0.0007,1.96078428e-06,11.4606351,0.0808455402,5.178640381e-06
40283,0.4194677871,0.09,0.0007,1.96078428e-06,11.45748505,0.08083278482,5.178155923e-06
40284,0.4208683474,0.09,0.0007,1.96078442e-06,11.45433463,0.08082002639,5.177671314e-06
40285,0.4222689076,0.09,0.0007,1.96078428e-06,11.45118366,0.08080726421,5.177186528e-06
40286,0.4236694678,0.09,0.0007,1.96078428e-06,11.44803198,0.08079449761,5.176701538e-06
40287,0.425070028,0.09,0.0007,1.96078428e-06,11.44487943,0.08078172588,5.176216317e-06
40288,0.4264705882,0.09,0.0007,1.96078428e-06,11.4417258,0.08076894827,5.175730838e-06
40289,0.4278711484,0.09,0.0007,1.96078442e-06,11.43857091,0.08075616399,5.17524507e-06
40290,0.4292717087,0.09,0.0007,1.96078428e-06,11.43541457,0.08074337226,5.174758982e-06
40291,0.4306722689,0.09,0.0007,1.96078428e-06,11.43225657,0.08073057228,5.174272546e-06
40292,0.4320728291,0.09,0.0007,1.96078428e-06,11.42909672,0.08071776323,5.173785729e-06
40293,0.4334733893,0.09,0.0007,1.96078442e-06,11.42593483,0.08070494433,5.173298503e-06
40294,0.4348739496,0.09,0.0007,1.96078428e-06,11.42277071,0.08069211481,5.172810836e-06
40295,0.4362745098,0.09,0.0007,1.96078428e-06,11.41960416,0.08067927389,5.172322701e-06
40296,0.43767507,0.09,0.0007,1.96078428e-06,11.41643501,0.08066642085,5.171834068e-06
40297,0.4390756302,0.09,0.0007,1.96078442e-06,11.41326308,0.08065355496,5.171344911e-06
40298,0.4404761905,0.09,0.0007,1.96078428e-06,11.4100882,0.08064067556,5.170855204e-06
40299,0.4418767507,0.09,0.0007,1.96078428e-06,11.40691023,0.08062778199,5.170364923e-06
40300,0.4432773109,0.09,0.0007,1.96078428e-06,11.403729,0.08061487365,5.169874043e-06
40301,0.4446778711,0.09,0.0007,1.96078442e-06,11.40054439,0.08060194997,5.169382543e-06
40302,0.4460784314,0.09,0.0007,1.96078428e-06,11.39735626,0.08058901041,5.168890403e-06
40303,0.4474789916,0.09,0.0007,1.96078428e-06,11.39416449,0.08057605449,5.168397604e-06
40304,0.4488795518,0.09,0.0007,1.96078428e-06,11.39096897,0.08056308176,5.167904129e-06
40305,0.450280112,0.09,0.0007,1.96078442e-06,11.38776961,0.08055009184,5.167409963e-06
40306,0.4516806723,0.09,0.0007,1.96078428e-06,11.38456633,0.08053708436,5.166915092e-06
40307,0.4530812325,0.09,0.0007,1.96078428e-06,11.38135905,0.08052405903,5.166419505e-06
40308,0.4544817927,0.09,0.0007,1.96078428e-06,11.37814771,0.0805110156,5.165923192e-06
40309,0.4558823529,0.09,0.0007,1.96078442e-06,11.37493227,0.08049795386,5.165426145e-06
40310,0.4572829132,0.09,0.0007,1.96078428e-06,11.37171268,0.08048487366,5.164928358e-06
40311,0.4586834734,0.09,0.0007,1.96078428e-06,11.36848892,0.08047177489,5.164429827e-06
40312,0.4600840336,0.09,0.0007,1.96078428e-06,11.36526099,0.08045865751,5.16393055e-06
40313,0.4614845938,0.09,0.0007,1.96078428e-06,11.36202888,0.08044552152,5.163430527e-06
40314,0.4628851541,0.09,0.0007,1.96078442e-06,11.35879261,0.08043236696,5.162929759e-06
40315,0.4642857143,0.09,0.0007,1.96078428e-06,11.3555522,0.08041919393,5.16242825e-06
40316,0.4656862745,0.09,0.0007,1.96078428e-06,11.35230769,0.08040600256,5.161926004e-06
40317,0.4670868347,0.09,0.0007,1.96078428e-06,11.34905913,0.08039279302,5.161423029e-06
40318,0.468487395,0.09,0.0007,1.96078442e-06,11.34580656,0.08037956555,5.160919332e-06
40319,0.4698879552,0.09,0.0007,1.96078428e-06,11.34255005,0.0803663204,5.160414924e-06
40320,0.4712885154,0.09,0.0007,1.96078428e-06,11.33928969,0.08035305787,5.159909816e-06
40321,0.4726890756,0.09,0.0007,1.96078428e-06,11.33602555,0.0803397783,5.159404019e-06
40322,0.4740896358,0.09,0.0007,1.96078442e-06,11.33275772,0.08032648205,5.158897549e-06
40323,0.4754901961,0.09,0.0007,1.96078428e-06,11.32948632,0.08031316953,5.15839042e-06
40324,0.4768907563,0.09,0.0007,1.96078428e-06,11.32621143,0.08029984116,5.157882648e-06
40325,0.4782913165,0.09,0.0007,1.96078428e-06,11.32293319,0.08028649741,5.157374251e-06
40326,0.4796918768,0.09,0.0007,1.96078442e-06,11.3196517,0.08027313875,5.156865247e-06
40327,0.481092437,0.09,0.0007,1.96078428e-06,11.3163671,0.08025976571,5.156355656e-06
40328,0.4824929972,0.09,0.0007,1.96078428e-06,11.31307951,0.0802463788,5.155845497e-06
40329,0.4838935574,0.09,0.0007,1.96078428e-06,11.30978907,0.08023297856,5.15533479e-06
40330,0.4852941176,0.09,0.0007,1.96078442e-06,11.30649592,0.08021956557,5.154823558e-06
40331,0.4866946779,0.09,0.0007,1.96078428e-06,11.30320022,0.08020614044,5.154311824e-06
40332,0.4880952381,0.09,0.0007,1.96078428e-06,11.29990212,0.08019270383,5.153799612e-06
40333,0.4894957983,0.09,0.0007,1.96078428e-06,11.2966018,0.08017925644,5.153286949e-06
40334,0.4908963586,0.09,0.0007,1.96078442e-06,11.29329945,0.08016579903,5.152773865e-06
40335,0.4922969188,0.09,0.0007,1.96078428e-06,11.28999524,0.08015233234,5.152260387e-06
40336,0.493697479,0.09,0.0007,1.96078428e-06,11.28668937,0.08013885713,5.151746544e-06
40337,0.4950980392,0.09,0.0007,1.96078428e-06,11.28338202,0.08012537415,5.151232364e-06
40338,0.4964985994,0.09,0.0007,1.96078442e-06,11.28007339,0.08011188416,5.150717878e-06
40339,0.4978991597,0.09,0.0007,1.96078428e-06,11.27676364,0.08009838793,5.150203113e-06
40340,0.4992997199,0.09,0.0007,1.96078428e-06,11.27345298,0.0800848862,5.149688098e-06
40341,0.5007002801,0.09,0.0007,1.96078428e-06,11.27014159,0.08007137974,5.149172862e-06
40342,0.5021008403,0.09,0.0007,1.96078428e-06,11.26682964,0.08005786929,5.148657434e-06
40343,0.5035014005,0.09,0.0007,1.96078442e-06,11.26351734,0.08004435561,5.148141843e-06
40344,0.5049019608,0.09,0.0007,1.96078428e-06,11.26020485,0.08003083945,5.147626116e-06
40345,0.506302521,0.09,0.0007,1.96078428e-06,11.25689237,0.08001732155,5.147110283e-06
40346,0.5077030812,0.09,0.0007,1.96078428e-06,11.25358007,0.08000380264,5.146594371e-06
40347,0.5091036415,0.09,0.0007,1.96078442e-06,11.25026814,0.07999028346,5.146078408e-06
40348,0.5105042017,0.09,0.0007,1.96078428e-06,11.24695675,0.07997676474,5.145562423e-06
40349,0.5119047619,0.09,0.0007,1.96078428e-06,11.24364607,0.07996324719,5.145046441e-06
40350,0.5133053221,0.09,0.0007,1.96078428e-06,11.24033628,0.07994973151,5.144530491e-06
40351,0.5147058824,0.09,0.0007,1.96078442e-06,11.23702755,0.0799362184,5.144014598e-06
40352,0.5161064426,0.09,0.0007,1.96078428e-06,11.23372005,0.07992270856,5.14349879e-06
40353,0.5175070028,0.09,0.0007,1.96078428e-06,11.23041394,0.07990920266,5.142983092e-06
40354,0.518907563,0.09,0.0007,1.96078428e-06,11.22710939,0.07989570136,5.142467529e-06
40355,0.5203081232,0.09,0.0007,1.96078442e-06,11.22380655,0.07988220531,5.141952127e-06
40356,0.5217086835,0.09,0.0007,1.96078428e-06,11.22050558,0.07986871516,5.141436909e-06
40357,0.5231092437,0.09,0.0007,1.96078428e-06,11.21720664,0.07985523154,5.1409219e-06
40358,0.5245098039,0.09,0.0007,1.96078428e-06,11.21390987,0.07984175505,5.140407124e-06
40359,0.5259103642,0.09,0.0007,1.96078442e-06,11.21061542,0.0798282863,5.139892603e-06
40360,0.5273109244,0.09,0.0007,1.96078428e-06,11.20732343,0.07981482587,5.139378359e-06
40361,0.5287114846,0.09,0.0007,1.96078428e-06,11.20403405,0.07980137434,5.138864416e-06
40362,0.5301120448,0.09,0.0007,1.96078428e-06,11.2007474,0.07978793227,5.138350794e-06
40363,0.531512605,0.09,0.0007,1.96078442e-06,11.19746362,0.07977450021,5.137837514e-06
40364,0.5329131653,0.09,0.0007,1.96078428e-06,11.19418285,0.0797610787,5.137324597e-06
40365,0.5343137255,0.09,0.0007,1.96078428e-06,11.19090521,0.07974766828,5.136812065e-06
40366,0.5357142857,0.09,0.0007,1.96078428e-06,11.18763084,0.07973426948,5.136299936e-06
40367,0.5371148459,0.09,0.0007,1.96078442e-06,11.18435985,0.07972088281,5.135788232e-06
40368,0.5385154062,0.09,0.0007,1.96078428e-06,11.18109237,0.07970750879,5.135276971e-06
40369,0.5399159664,0.09,0.0007,1.96078428e-06,11.17782852,0.0796941479,5.134766172e-06
40370,0.5413165266,0.09,0.0007,1.96078428e-06,11.17456841,0.07968080062,5.134255854e-06
40371,0.5427170868,0.09,0.0007,1.96078428e-06,11.17131216,0.0796674674,5.133746035e-06
40372,0.544117647,0.09,0.0007,1.96078442e-06,11.16805987,0.0796541487,5.133236731e-06
40373,0.5455182073,0.09,0.0007,1.96078428e-06,11.16481165,0.07964084496,5.132727959e-06
40374,0.5469187675,0.09,0.0007,1.96078428e-06,11.16156759,0.07962755658,5.132219736e-06
40375,0.5483193277,0.09,0.0007,1.96078428e-06,11.15832781,0.07961428399,5.131712077e-06
40376,0.549719888,0.09,0.0007,1.96078442e-06,11.15509239,0.07960102759,5.131204998e-06
40377,0.5511204482,0.09,0.0007,1.96078428e-06,11.15186143,0.07958778777,5.130698515e-06
40378,0.5525210084,0.09,0.0007,1.96078428e-06,11.14863502,0.07957456491,5.130192641e-06
40379,0.5539215686,0.09,0.0007,1.96078428e-06,11.14541325,0.07956135937,5.129687392e-06
40380,0.5553221288,0.09,0.0007,1.96078442e-06,11.1421962,0.07954817152,5.12918278e-06
40381,0.5567226891,0.09,0.0007,1.96078428e-06,11.13898396,0.07953500171,5.12867882e-06
40382,0.5581232493,0.09,0.0007,1.96078428e-06,11.13577661,0.07952185028,5.128175525e-06
40383,0.5595238095,0.09,0.0007,1.96078428e-06,11.13257424,0.07950871756,5.127672907e-06
40384,0.5609243698,0.09,0.0007,1.96078442e-06,11.1293769,0.07949560388,5.127170979e-06
40385,0.56232493,0.09,0.0007,1.96078428e-06,11.12618469,0.07948250954,5.126669754e-06
40386,0.5637254902,0.09,0.0007,1.96078428e-06,11.12299768,0.07946943486,5.126169242e-06
40387,0.5651260504,0.09,0.0007,1.96078428e-06,11.11981593,0.07945638015,5.125669457e-06
40388,0.5665266106,0.09,0.0007,1.96078442e-06,11.11663951,0.07944334568,5.12517041e-06
40389,0.5679271709,0.09,0.0007,1.96078428e-06,11.11346851,0.07943033175,5.12467211e-06
40390,0.5693277311,0.09,0.0007,1.96078428e-06,11.11030296,0.07941733864,5.12417457e-06
40391,0.5707282913,0.09,0.0007,1.96078428e-06,11.10714296,0.07940436661,5.1236778e-06
40392,0.5721288515,0.09,0.0007,1.96078442e-06,11.10398855,0.07939141592,5.123181809e-06
40393,0.5735294118,0.09,0.0007,1.96078428e-06,11.10083979,0.07937848684,5.122686609e-06
40394,0.574929972,0.09,0.0007,1.96078428e-06,11.09769675,0.07936557961,5.122192208e-06
40395,0.5763305322,0.09,0.0007,1.96078428e-06,11.09455948,0.07935269447,5.121698617e-06
40396,0.5777310924,0.09,0.0007,1.96078428e-06,11.09142803,0.07933983167,5.121205844e-06
40397,0.5791316526,0.09,0.0007,1.96078442e-06,11.08830247,0.07932699144,5.120713898e-06
40398,0.5805322129,0.09,0.0007,1.96078428e-06,11.08518285,0.07931417401,5.120222789e-06
40399,0.5819327731,0.09,0.0007,1.96078428e-06,11.08206921,0.07930137958,5.119732526e-06
40400,0.5833333333,0.09,0.0007,1.96078428e-06,11.07896161,0.07928860839,5.119243116e-06
40401,0.5847338935,0.09,0.0007,1.96078442e-06,11.0758601,0.07927586064,5.118754568e-06
40402,0.5861344538,0.09,0.0007,1.96078428e-06,11.07276473,0.07926313654,5.118266889e-06
40403,0.587535014,0.09,0.0007,1.96078428e-06,11.06967553,0.07925043629,5.117780089e-06
40404,0.5889355742,0.09,0.0007,1.96078428e-06,11.06659256,0.07923776009,5.117294175e-06
40405,0.5903361344,0.09,0.0007,1.96078442e-06,11.06351587,0.07922510812,5.116809153e-06
40406,0.5917366947,0.09,0.0007,1.96078428e-06,11.06044549,0.07921248057,5.116325032e-06
40407,0.5931372549,0.09,0.0007,1.96078428e-06,11.05738146,0.07919987762,5.115841818e-06
40408,0.5945378151,0.09,0.0007,1.96078428e-06,11.05432383,0.07918729945,5.115359519e-06
40409,0.5959383754,0.09,0.0007,1.96078442e-06,11.05127264,0.07917474623,5.114878141e-06
40410,0.5973389356,0.09,0.0007,1.96078428e-06,11.04822792,0.07916221812,5.114397691e-06
40411,0.5987394958,0.09,0.0007,1.96078428e-06,11.04518972,0.07914971528,5.113918175e-06
40412,0.600140056,0.09,0.0007,1.96078428e-06,11.04215805,0.07913723788,5.113439599e-06
40413,0.6015406162,0.09,0.0007,1.96078442e-06,11.03913298,0.07912478606,5.11296197e-06
40414,0.6029411765,0.09,0.0007,1.96078428e-06,11.03611451,0.07911235998,5.112485293e-06
40415,0.6043417367,0.09,0.0007,1.96078428e-06,11.0331027,0.07909995978,5.112009575e-06
40416,0.6057422969,0.09,0.0007,1.96078428e-06,11.03009757,0.07908758561,5.11153482e-06
40417,0.6071428571,0.09,0.0007,1.96078442e-06,11.02709916,0.0790752376,5.111061036e-06
40418,0.6085434174,0.09,0.0007,1.96078428e-06,11.02410748,0.07906291589,5.110588225e-06
40419,0.6099439776,0.09,0.0007,1.96078428e-06,11.02112259,0.07905062061,5.110116395e-06
40420,0.6113445378,0.09,0.0007,1.96078428e-06,11.01814449,0.07903835188,5.10964555e-06
40421,0.612745098,0.09,0.0007,1.96078442e-06,11.01517322,0.07902610983,5.109175696e-06
40422,0.6141456583,0.09,0.0007,1.96078428e-06,11.0122088,0.07901389457,5.108706835e-06
40423,0.6155462185,0.09,0.0007,1.96078428e-06,11.00925127,0.07900170623,5.108238975e-06
40424,0.6169467787,0.09,0.0007,1.96078428e-06,11.00630065,0.0789895449,5.107772118e-06
40425,0.6183473389,0.09,0.0007,1.96078428e-06,11.00335695,0.07897741071,5.10730627e-06
40426,0.6197478991,0.09,0.0007,1.96078442e-06,11.0004202,0.07896530375,5.106841433e-06
40427,0.6211484594,0.09,0.0007,1.96078428e-06,10.99749043,0.07895322412,5.106377614e-06
40428,0.6225490196,0.09,0.0007,1.96078428e-06,10.99456766,0.07894117192,5.105914815e-06
40429,0.6239495798,0.09,0.0007,1.96078428e-06,10.9916519,0.07892914725,5.10545304e-06
40430,0.62535014,0.09,0.0007,1.96078442e-06,10.98874317,0.07891715018,5.104992293e-06
40431,0.6267507003,0.09,0.0007,1.96078428e-06,10.9858415,0.07890518082,5.104532577e-06
40432,0.6281512605,0.09,0.0007,1.96078428e-06,10.9829469,0.07889323923,5.104073896e-06
40433,0.6295518207,0.09,0.0007,1.96078428e-06,10.98005938,0.07888132549,5.103616253e-06
40434,0.6309523809,0.09,0.0007,1.96078442e-06,10.97717897,0.07886943968,5.103159651e-06
40435,0.6323529412,0.09,0.0007,1.96078428e-06,10.97430567,0.07885758186,5.102704092e-06
40436,0.6337535014,0.09,0.0007,1.96078428e-06,10.9714395,0.0788457521,5.102249579e-06
40437,0.6351540616,0.09,0.0007,1.96078428e-06,10.96858048,0.07883395047,5.101796116e-06
40438,0.6365546219,0.09,0.0007,1.96078442e-06,10.9657286,0.07882217701,5.101343703e-06
40439,0.6379551821,0.09,0.0007,1.96078428e-06,10.96288389,0.07881043178,5.100892345e-06
40440,0.6393557423,0.09,0.0007,1.96078428e-06,10.96004636,0.07879871484,5.100442042e-06
40441,0.6407563025,0.09,0.0007,1.96078428e-06,10.95721601,0.07878702625,5.099992798e-06
40442,0.6421568628,0.09,0.0007,1.96078442e-06,10.95439286,0.07877536603,5.099544614e-06
40443,0.643557423,0.09,0.0007,1.96078428e-06,10.95157691,0.07876373424,5.099097492e-06
40444,0.6449579832,0.09,0.0007,1.96078428e-06,10.94876816,0.07875213093,5.098651433e-06
40445,0.6463585434,0.09,0.0007,1.96078428e-06,10.94596664,0.07874055611,5.098206441e-06
40446,0.6477591037,0.09,0.0007,1.96078442e-06,10.94317233,0.07872900984,5.097762515e-06
40447,0.6491596639,0.09,0.0007,1.96078428e-06,10.94038526,0.07871749214,5.097319657e-06
40448,0.6505602241,0.09,0.0007,1.96078428e-06,10.93760541,0.07870600305,5.09687787e-06
40449,0.6519607843,0.09,0.0007,1.96078428e-06,10.93483281,0.07869454258,5.096437153e-06
40450,0.6533613445,0.09,0.0007,1.96078428e-06,10.93206744,0.07868311076,5.095997509e-06
40451,0.6547619047,0.09,0.0007,1.96078442e-06,10.92930932,0.07867170762,5.095558938e-06
40452,0.656162465,0.09,0.0007,1.96078428e-06,10.92655844,0.07866033317,5.095121441e-06
40453,0.6575630252,0.09,0.0007,1.96078428e-06,10.92381481,0.07864898743,5.09468502e-06
40454,0.6589635854,0.09,0.0007,1.96078428e-06,10.92107843,0.07863767043,5.094249674e-06
40455,0.6603641456,0.09,0.0007,1.96078442e-06,10.9183493,0.07862638217,5.093815405e-06
40456,0.6617647059,0.09,0.0007,1.96078428e-06,10.91562743,0.07861512265,5.093382214e-06
40457,0.6631652661,0.09,0.0007,1.96078428e-06,10.9129128,0.0786038919,5.0929501e-06
40458,0.6645658263,0.09,0.0007,1.96078428e-06,10.91020542,0.07859268992,5.092519064e-06
40459,0.6659663865,0.09,0.0007,1.96078442e-06,10.90750529,0.0785815167,5.092089108e-06
40460,0.6673669468,0.09,0.0007,1.96078428e-06,10.9048124,0.07857037224,5.091660229e-06
40461,0.668767507,0.09,0.0007,1.96078428e-06,10.90212675,0.07855925656,5.09123243e-06
40462,0.6701680672,0.09,0.0007,1.96078428e-06,10.89944835,0.07854816964,5.09080571e-06
40463,0.6715686274,0.09,0.0007,1.96078442e-06,10.89677718,0.07853711147,5.090380069e-06
40464,0.6729691877,0.09,0.0007,1.96078428e-06,10.89411324,0.07852608205,5.089955506e-06
40465,0.6743697479,0.09,0.0007,1.96078428e-06,10.89145653,0.07851508137,5.089532023e-06
40466,0.6757703081,0.09,0.0007,1.96078428e-06,10.88880705,0.07850410942,5.089109618e-06
40467,0.6771708683,0.09,0.0007,1.96078442e-06,10.88616477,0.07849316619,5.088688291e-06
40468,0.6785714286,0.09,0.0007,1.96078428e-06,10.88352971,0.07848225165,5.088268042e-06
40469,0.6799719888,0.09,0.0007,1.96078428e-06,10.88090186,0.0784713658,5.08784887e-06
40470,0.681372549,0.09,0.0007,1.96078428e-06,10.8782812,0.07846050861,5.087430775e-06
40471,0.6827731093,0.09,0.0007,1.96078442e-06,10.87566774,0.07844968006,5.087013757e-06
40472,0.6841736695,0.09,0.0007,1.96078428e-06,10.87306145,0.07843888015,5.086597814e-06
40473,0.6855742297,0.09,0.0007,1.96078428e-06,10.87046235,0.07842810883,5.086182947e-06
40474,0.6869747899,0.09,0.0007,1.96078428e-06,10.86787041,0.07841736609,5.085769154e-06
40475,0.6883753501,0.09,0.0007,1.96078442e-06,10.86528563,0.07840665189,5.085356434e-06
40476,0.6897759104,0.09,0.0007,1.96078428e-06,10.862708,0.07839596622,5.084944787e-06
40477,0.6911764706,0.09,0.0007,1.96078428e-06,10.86013751,0.07838530904,5.084534211e-06
40478,0.6925770308,0.09,0.0007,1.96078428e-06,10.85757416,0.07837468032,5.084124706e-06
40479,0.693977591,0.09,0.0007,1.96078428e-06,10.85501792,0.07836408002,5.083716271e-06
40480,0.6953781512,0.09,0.0007,1.96078442e-06,10.85246879,0.07835350812,5.083308904e-06
40481,0.6967787115,0.09,0.0007,1.96078428e-06,10.84992677,0.07834296457,5.082902605e-06
40482,0.6981792717,0.09,0.0007,1.96078428e-06,10.84739183,0.07833244934,5.082497371e-06
40483,0.6995798319,0.09,0.0007,1.96078428e-06,10.84486397,0.07832196239,5.082093202e-06
40484,0.7009803921,0.09,0.0007,1.96078442e-06,10.84234318,0.07831150368,5.081690096e-06
40485,0.7023809524,0.09,0.0007,1.96078428e-06,10.83982944,0.07830107317,5.081288053e-06
40486,0.7037815126,0.09,0.0007,1.96078428e-06,10.83732274,0.07829067081,5.08088707e-06
40487,0.7051820728,0.09,0.0007,1.96078428e-06,10.83482307,0.07828029656,5.080487146e-06
40488,0.706582633,0.09,0.0007,1.96078442e-06,10.83233041,0.07826995039,5.080088279e-06
40489,0.7079831933,0.09,0.0007,1.96078428e-06,10.82984476,0.07825963223,5.079690469e-06
40490,0.7093837535,0.09,0.0007,1.96078428e-06,10.82736609,0.07824934205,5.079293712e-06
40491,0.7107843137,0.09,0.0007,1.96078428e-06,10.82489441,0.0782390798,5.078898009e-06
40492,0.7121848739,0.09,0.0007,1.96078442e-06,10.82242968,0.07822884543,5.078503357e-06
40493,0.7135854342,0.09,0.0007,1.96078428e-06,10.81997191,0.07821863888,5.078109753e-06
40494,0.7149859944,0.09,0.0007,1.96078428e-06,10.81752106,0.07820846012,5.077717198e-06
40495,0.7163865546,0.09,0.0007,1.96078428e-06,10.81507714,0.07819830907,5.077325687e-06
