cellI,inCellI,cellCenter,surfNorm,surfNormIn,bodyOut,bodyIn,yOrtho,sigma,order,intPoints,intCells
5846,5069,(0.5296975546 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5296975546 0.01 0.00065) (0.5296975546 0.01155827869 0.00065) (0.5296975546 0.01285483606 0.00065)),2(6623 7400)
5847,5070,(0.5309974259 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5309974259 0.01 0.00065) (0.5309974259 0.01155827869 0.00065) (0.5309974259 0.01285483607 0.00065)),2(6624 7401)
5848,5071,(0.5322972972 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5322972972 0.01 0.00065) (0.5322972972 0.01155827869 0.00065) (0.5322972972 0.01285483606 0.00065)),2(6625 7402)
5849,5072,(0.5335971685 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5335971685 0.01 0.00065) (0.5335971685 0.01155827869 0.00065) (0.5335971685 0.01285483606 0.00065)),2(6626 7403)
5850,5073,(0.5348970398 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5348970398 0.01 0.00065) (0.5348970398 0.01155827869 0.00065) (0.5348970398 0.01285483606 0.00065)),2(6627 7404)
5851,5074,(0.5361969111 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5361969111 0.01 0.00065) (0.5361969111 0.01155827869 0.00065) (0.5361969111 0.01285483607 0.00065)),2(6628 7405)
5852,5075,(0.5374967824 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5374967824 0.01 0.00065) (0.5374967824 0.01155827869 0.00065) (0.5374967824 0.01285483606 0.00065)),2(6629 7406)
5853,5076,(0.5387966537 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5387966537 0.01 0.00065) (0.5387966537 0.01155827869 0.00065) (0.5387966537 0.01285483606 0.00065)),2(6630 7407)
5854,5077,(0.540096525 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.540096525 0.01 0.00065) (0.540096525 0.01155827869 0.00065) (0.540096525 0.01285483606 0.00065)),2(6631 7408)
5855,5078,(0.5413963963 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5413963963 0.01 0.00065) (0.5413963963 0.01155827869 0.00065) (0.5413963963 0.01285483606 0.00065)),2(6632 7409)
5856,5079,(0.5426962677 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5426962677 0.01 0.00065) (0.5426962677 0.01155827869 0.00065) (0.5426962677 0.01285483607 0.00065)),2(6633 7410)
5857,5080,(0.5439961389 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5439961389 0.01 0.00065) (0.5439961389 0.01155827869 0.00065) (0.5439961389 0.01285483606 0.00065)),2(6634 7411)
5858,5081,(0.5452960102 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5452960102 0.01 0.00065) (0.5452960102 0.01155827869 0.00065) (0.5452960102 0.01285483606 0.00065)),2(6635 7412)
5859,5082,(0.5465958815 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5465958815 0.01 0.00065) (0.5465958815 0.01155827869 0.00065) (0.5465958815 0.01285483606 0.00065)),2(6636 7413)
5860,5083,(0.5478957528 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5478957528 0.01 0.00065) (0.5478957528 0.01155827869 0.00065) (0.5478957528 0.01285483606 0.00065)),2(6637 7414)
5861,5084,(0.5491956242 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5491956242 0.01 0.00065) (0.5491956242 0.01155827869 0.00065) (0.5491956242 0.01285483607 0.00065)),2(6638 7415)
5862,5085,(0.5504954954 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5504954954 0.01 0.00065) (0.5504954954 0.01155827869 0.00065) (0.5504954954 0.01285483606 0.00065)),2(6639 7416)
5863,5086,(0.5517953667 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5517953667 0.01 0.00065) (0.5517953667 0.01155827869 0.00065) (0.5517953667 0.01285483606 0.00065)),2(6640 7417)
5864,5087,(0.553095238 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.553095238 0.01 0.00065) (0.553095238 0.01155827869 0.00065) (0.553095238 0.01285483606 0.00065)),2(6641 7418)
5865,5088,(0.5543951093 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5543951093 0.01 0.00065) (0.5543951093 0.01155827869 0.00065) (0.5543951093 0.01285483606 0.00065)),2(6642 7419)
5866,5089,(0.5556949807 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5556949807 0.01 0.00065) (0.5556949807 0.01155827869 0.00065) (0.5556949807 0.01285483607 0.00065)),2(6643 7420)
5867,5090,(0.5569948519 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5569948519 0.01 0.00065) (0.5569948519 0.01155827869 0.00065) (0.5569948519 0.01285483606 0.00065)),2(6644 7421)
5868,5091,(0.5582947232 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5582947232 0.01 0.00065) (0.5582947232 0.01155827869 0.00065) (0.5582947232 0.01285483606 0.00065)),2(6645 7422)
5869,5092,(0.5595945945 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5595945945 0.01 0.00065) (0.5595945945 0.01155827869 0.00065) (0.5595945945 0.01285483606 0.00065)),2(6646 7423)
5870,5093,(0.5608944658 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5608944658 0.01 0.00065) (0.5608944658 0.01155827869 0.00065) (0.5608944658 0.01285483606 0.00065)),2(6647 7424)
5871,5094,(0.5621943372 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5621943372 0.01 0.00065) (0.5621943372 0.01155827869 0.00065) (0.5621943372 0.01285483607 0.00065)),2(6648 7425)
5872,5095,(0.5634942084 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5634942084 0.01 0.00065) (0.5634942084 0.01155827869 0.00065) (0.5634942084 0.01285483607 0.00065)),2(6649 7426)
5873,5096,(0.5647940797 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5647940797 0.01 0.00065) (0.5647940797 0.01155827869 0.00065) (0.5647940797 0.01285483606 0.00065)),2(6650 7427)
5874,5097,(0.566093951 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.566093951 0.01 0.00065) (0.566093951 0.01155827869 0.00065) (0.566093951 0.01285483607 0.00065)),2(6651 7428)
5875,5098,(0.5673938223 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5673938223 0.01 0.00065) (0.5673938223 0.01155827869 0.00065) (0.5673938223 0.01285483606 0.00065)),2(6652 7429)
5876,5099,(0.5686936936 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5686936936 0.01 0.00065) (0.5686936936 0.01155827869 0.00065) (0.5686936936 0.01285483607 0.00065)),2(6653 7430)
5877,5100,(0.5699935649 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5699935649 0.01 0.00065) (0.5699935649 0.01155827869 0.00065) (0.5699935649 0.01285483606 0.00065)),2(6654 7431)
5878,5101,(0.5712934362 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5712934362 0.01 0.00065) (0.5712934362 0.01155827869 0.00065) (0.5712934362 0.01285483606 0.00065)),2(6655 7432)
5879,5102,(0.5725933075 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5725933075 0.01 0.00065) (0.5725933075 0.01155827869 0.00065) (0.5725933075 0.01285483606 0.00065)),2(6656 7433)
5880,5103,(0.5738931788 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5738931788 0.01 0.00065) (0.5738931788 0.01155827869 0.00065) (0.5738931788 0.01285483606 0.00065)),2(6657 7434)
5881,5104,(0.5751930501 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5751930501 0.01 0.00065) (0.5751930501 0.01155827869 0.00065) (0.5751930501 0.01285483607 0.00065)),2(6658 7435)
5882,5105,(0.5764929214 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5764929214 0.01 0.00065) (0.5764929214 0.01155827869 0.00065) (0.5764929214 0.01285483606 0.00065)),2(6659 7436)
5883,5106,(0.5777927927 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5777927927 0.01 0.00065) (0.5777927927 0.01155827869 0.00065) (0.5777927927 0.01285483606 0.00065)),2(6660 7437)
5884,5107,(0.579092664 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.579092664 0.01 0.00065) (0.579092664 0.01155827869 0.00065) (0.579092664 0.01285483606 0.00065)),2(6661 7438)
5885,5108,(0.5803925353 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5803925353 0.01 0.00065) (0.5803925353 0.01155827869 0.00065) (0.5803925353 0.01285483606 0.00065)),2(6662 7439)
5886,5109,(0.5816924066 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5816924066 0.01 0.00065) (0.5816924066 0.01155827869 0.00065) (0.5816924066 0.01285483607 0.00065)),2(6663 7440)
5887,5110,(0.5829922779 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5829922779 0.01 0.00065) (0.5829922779 0.01155827869 0.00065) (0.5829922779 0.01285483606 0.00065)),2(6664 7441)
5888,5111,(0.5842921492 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5842921492 0.01 0.00065) (0.5842921492 0.01155827869 0.00065) (0.5842921492 0.01285483606 0.00065)),2(6665 7442)
5889,5112,(0.5855920205 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5855920205 0.01 0.00065) (0.5855920205 0.01155827869 0.00065) (0.5855920205 0.01285483606 0.00065)),2(6666 7443)
5890,5113,(0.5868918918 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5868918918 0.01 0.00065) (0.5868918918 0.01155827869 0.00065) (0.5868918918 0.01285483606 0.00065)),2(6667 7444)
5891,5114,(0.5881917631 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5881917631 0.01 0.00065) (0.5881917631 0.01155827869 0.00065) (0.5881917631 0.01285483607 0.00065)),2(6668 7445)
5892,5115,(0.5894916344 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5894916344 0.01 0.00065) (0.5894916344 0.01155827869 0.00065) (0.5894916344 0.01285483606 0.00065)),2(6669 7446)
5893,5116,(0.5907915057 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5907915057 0.01 0.00065) (0.5907915057 0.01155827869 0.00065) (0.5907915057 0.01285483606 0.00065)),2(6670 7447)
5894,5117,(0.592091377 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.592091377 0.01 0.00065) (0.592091377 0.01155827869 0.00065) (0.592091377 0.01285483606 0.00065)),2(6671 7448)
5895,5118,(0.5933912484 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5933912484 0.01 0.00065) (0.5933912484 0.01155827869 0.00065) (0.5933912484 0.01285483607 0.00065)),2(6672 7449)
5896,5119,(0.5946911197 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5946911197 0.01 0.00065) (0.5946911197 0.01155827869 0.00065) (0.5946911197 0.01285483606 0.00065)),2(6673 7450)
5897,5120,(0.5959909909 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5959909909 0.01 0.00065) (0.5959909909 0.01155827869 0.00065) (0.5959909909 0.01285483606 0.00065)),2(6674 7451)
5898,5121,(0.5972908623 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5972908623 0.01 0.00065) (0.5972908623 0.01155827869 0.00065) (0.5972908623 0.01285483606 0.00065)),2(6675 7452)
5899,5122,(0.5985907335 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5985907335 0.01 0.00065) (0.5985907335 0.01155827869 0.00065) (0.5985907335 0.01285483606 0.00065)),2(6676 7453)
5900,5123,(0.5998906049 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.5998906049 0.01 0.00065) (0.5998906049 0.01155827869 0.00065) (0.5998906049 0.01285483607 0.00065)),2(6677 7454)
5901,5124,(0.6011904761 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6011904761 0.01 0.00065) (0.6011904761 0.01155827869 0.00065) (0.6011904761 0.01285483606 0.00065)),2(6678 7455)
5902,5125,(0.6024903474 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6024903474 0.01 0.00065) (0.6024903474 0.01155827869 0.00065) (0.6024903474 0.01285483606 0.00065)),2(6679 7456)
5903,5126,(0.6037902188 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6037902188 0.01 0.00065) (0.6037902188 0.01155827869 0.00065) (0.6037902188 0.01285483606 0.00065)),2(6680 7457)
5904,5127,(0.60509009 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.60509009 0.01 0.00065) (0.60509009 0.01155827869 0.00065) (0.60509009 0.01285483606 0.00065)),2(6681 7458)
5905,5128,(0.6063899614 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6063899614 0.01 0.00065) (0.6063899614 0.01155827869 0.00065) (0.6063899614 0.01285483607 0.00065)),2(6682 7459)
5906,5129,(0.6076898326 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6076898326 0.01 0.00065) (0.6076898326 0.01155827869 0.00065) (0.6076898326 0.01285483606 0.00065)),2(6683 7460)
5907,5130,(0.6089897039 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6089897039 0.01 0.00065) (0.6089897039 0.01155827869 0.00065) (0.6089897039 0.01285483606 0.00065)),2(6684 7461)
5908,5131,(0.6102895752 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6102895752 0.01 0.00065) (0.6102895752 0.01155827869 0.00065) (0.6102895752 0.01285483606 0.00065)),2(6685 7462)
5909,5132,(0.6115894465 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6115894465 0.01 0.00065) (0.6115894465 0.01155827869 0.00065) (0.6115894465 0.01285483606 0.00065)),2(6686 7463)
5910,5133,(0.6128893178 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6128893178 0.01 0.00065) (0.6128893178 0.01155827869 0.00065) (0.6128893178 0.01285483607 0.00065)),2(6687 7464)
5911,5134,(0.6141891891 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6141891891 0.01 0.00065) (0.6141891891 0.01155827869 0.00065) (0.6141891891 0.01285483606 0.00065)),2(6688 7465)
5912,5135,(0.6154890604 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6154890604 0.01 0.00065) (0.6154890604 0.01155827869 0.00065) (0.6154890604 0.01285483606 0.00065)),2(6689 7466)
5913,5136,(0.6167889317 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6167889317 0.01 0.00065) (0.6167889317 0.01155827869 0.00065) (0.6167889317 0.01285483606 0.00065)),2(6690 7467)
5914,5137,(0.618088803 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.618088803 0.01 0.00065) (0.618088803 0.01155827869 0.00065) (0.618088803 0.01285483607 0.00065)),2(6691 7468)
5915,5138,(0.6193886744 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6193886744 0.01 0.00065) (0.6193886744 0.01155827869 0.00065) (0.6193886744 0.01285483607 0.00065)),2(6692 7469)
5916,5139,(0.6206885456 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6206885456 0.01 0.00065) (0.6206885456 0.01155827869 0.00065) (0.6206885456 0.01285483607 0.00065)),2(6693 7470)
5917,5140,(0.6219884169 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6219884169 0.01 0.00065) (0.6219884169 0.01155827869 0.00065) (0.6219884169 0.01285483607 0.00065)),2(6694 7471)
5918,5141,(0.6232882882 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6232882882 0.01 0.00065) (0.6232882882 0.01155827869 0.00065) (0.6232882882 0.01285483606 0.00065)),2(6695 7472)
5919,5142,(0.6245881595 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6245881595 0.01 0.00065) (0.6245881595 0.01155827869 0.00065) (0.6245881595 0.01285483606 0.00065)),2(6696 7473)
5920,5143,(0.6258880308 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6258880308 0.01 0.00065) (0.6258880308 0.01155827869 0.00065) (0.6258880308 0.01285483607 0.00065)),2(6697 7474)
5921,5144,(0.6271879021 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6271879021 0.01 0.00065) (0.6271879021 0.01155827869 0.00065) (0.6271879021 0.01285483606 0.00065)),2(6698 7475)
5922,5145,(0.6284877734 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6284877734 0.01 0.00065) (0.6284877734 0.01155827869 0.00065) (0.6284877734 0.01285483606 0.00065)),2(6699 7476)
5923,5146,(0.6297876447 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6297876447 0.01 0.00065) (0.6297876447 0.01155827869 0.00065) (0.6297876447 0.01285483606 0.00065)),2(6700 7477)
5924,5147,(0.631087516 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.631087516 0.01 0.00065) (0.631087516 0.01155827869 0.00065) (0.631087516 0.01285483606 0.00065)),2(6701 7478)
5925,5148,(0.6323873873 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6323873873 0.01 0.00065) (0.6323873873 0.01155827869 0.00065) (0.6323873873 0.01285483607 0.00065)),2(6702 7479)
5926,5149,(0.6336872586 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6336872586 0.01 0.00065) (0.6336872586 0.01155827869 0.00065) (0.6336872586 0.01285483606 0.00065)),2(6703 7480)
5927,5150,(0.6349871299 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6349871299 0.01 0.00065) (0.6349871299 0.01155827869 0.00065) (0.6349871299 0.01285483606 0.00065)),2(6704 7481)
5928,5151,(0.6362870012 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6362870012 0.01 0.00065) (0.6362870012 0.01155827869 0.00065) (0.6362870012 0.01285483606 0.00065)),2(6705 7482)
5929,5152,(0.6375868725 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6375868725 0.01 0.00065) (0.6375868725 0.01155827869 0.00065) (0.6375868725 0.01285483606 0.00065)),2(6706 7483)
5930,5153,(0.6388867439 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6388867439 0.01 0.00065) (0.6388867439 0.01155827869 0.00065) (0.6388867439 0.01285483607 0.00065)),2(6707 7484)
5931,5154,(0.6401866151 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6401866151 0.01 0.00065) (0.6401866151 0.01155827869 0.00065) (0.6401866151 0.01285483606 0.00065)),2(6708 7485)
5932,5155,(0.6414864864 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6414864864 0.01 0.00065) (0.6414864864 0.01155827869 0.00065) (0.6414864864 0.01285483607 0.00065)),2(6709 7486)
5933,5156,(0.6427863577 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6427863577 0.01 0.00065) (0.6427863577 0.01155827869 0.00065) (0.6427863577 0.01285483606 0.00065)),2(6710 7487)
5934,5157,(0.644086229 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.644086229 0.01 0.00065) (0.644086229 0.01155827869 0.00065) (0.644086229 0.01285483606 0.00065)),2(6711 7488)
5935,5158,(0.6453861004 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6453861004 0.01 0.00065) (0.6453861004 0.01155827869 0.00065) (0.6453861004 0.01285483607 0.00065)),2(6712 7489)
5936,5159,(0.6466859716 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6466859716 0.01 0.00065) (0.6466859716 0.01155827869 0.00065) (0.6466859716 0.01285483607 0.00065)),2(6713 7490)
5937,5160,(0.6479858429 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6479858429 0.01 0.00065) (0.6479858429 0.01155827869 0.00065) (0.6479858429 0.01285483607 0.00065)),2(6714 7491)
5938,5161,(0.6492857142 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6492857142 0.01 0.00065) (0.6492857142 0.01155827869 0.00065) (0.6492857142 0.01285483606 0.00065)),2(6715 7492)
5939,5162,(0.6505855855 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6505855855 0.01 0.00065) (0.6505855855 0.01155827869 0.00065) (0.6505855855 0.01285483606 0.00065)),2(6716 7493)
5940,5163,(0.6518854569 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6518854569 0.01 0.00065) (0.6518854569 0.01155827869 0.00065) (0.6518854569 0.01285483607 0.00065)),2(6717 7494)
5941,5164,(0.6531853281 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6531853281 0.01 0.00065) (0.6531853281 0.01155827869 0.00065) (0.6531853281 0.01285483606 0.00065)),2(6718 7495)
5942,5165,(0.6544851994 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6544851994 0.01 0.00065) (0.6544851994 0.01155827869 0.00065) (0.6544851994 0.01285483606 0.00065)),2(6719 7496)
5943,5166,(0.6557850707 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6557850707 0.01 0.00065) (0.6557850707 0.01155827869 0.00065) (0.6557850707 0.01285483606 0.00065)),2(6720 7497)
5944,5167,(0.6570849421 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6570849421 0.01 0.00065) (0.6570849421 0.01155827869 0.00065) (0.6570849421 0.01285483607 0.00065)),2(6721 7498)
5945,5168,(0.6583848133 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6583848133 0.01 0.00065) (0.6583848133 0.01155827869 0.00065) (0.6583848133 0.01285483606 0.00065)),2(6722 7499)
5946,5169,(0.6596846846 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6596846846 0.01 0.00065) (0.6596846846 0.01155827869 0.00065) (0.6596846846 0.01285483606 0.00065)),2(6723 7500)
5947,5170,(0.660984556 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.660984556 0.01 0.00065) (0.660984556 0.01155827869 0.00065) (0.660984556 0.01285483606 0.00065)),2(6724 7501)
5948,5171,(0.6622844272 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6622844272 0.01 0.00065) (0.6622844272 0.01155827869 0.00065) (0.6622844272 0.01285483606 0.00065)),2(6725 7502)
5949,5172,(0.6635842986 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6635842986 0.01 0.00065) (0.6635842986 0.01155827869 0.00065) (0.6635842986 0.01285483607 0.00065)),2(6726 7503)
