cellI,cellCenter,surfNorm,body,sigma,order,intPoints,intCells
7452,(0.5972908622 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.5972908622 0.01015325682 0.00065) (0.5972908622 0.01155827869 0.00065) (0.5972908622 0.01285483606 0.00065)),2(8229 9006)
7453,(0.5985907336 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.5985907336 0.01015325682 0.00065) (0.5985907336 0.01155827869 0.00065) (0.5985907336 0.01285483606 0.00065)),2(8230 9007)
7454,(0.5998906049 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.5998906049 0.01015325682 0.00065) (0.5998906049 0.01155827869 0.00065) (0.5998906049 0.01285483607 0.00065)),2(8231 9008)
7455,(0.6011904761 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6011904761 0.01015325682 0.00065) (0.6011904761 0.01155827869 0.00065) (0.6011904761 0.01285483606 0.00065)),2(8232 9009)
7456,(0.6024903475 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6024903475 0.01015325682 0.00065) (0.6024903475 0.01155827869 0.00065) (0.6024903475 0.01285483606 0.00065)),2(8233 9010)
7457,(0.6037902187 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6037902187 0.01015325682 0.00065) (0.6037902187 0.01155827869 0.00065) (0.6037902187 0.01285483606 0.00065)),2(8234 9011)
7458,(0.6050900901 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6050900901 0.01015325682 0.00065) (0.6050900901 0.01155827869 0.00065) (0.6050900901 0.01285483606 0.00065)),2(8235 9012)
7459,(0.6063899614 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6063899614 0.01015325682 0.00065) (0.6063899614 0.01155827869 0.00065) (0.6063899614 0.01285483607 0.00065)),2(8236 9013)
7460,(0.6076898326 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6076898326 0.01015325682 0.00065) (0.6076898326 0.01155827869 0.00065) (0.6076898326 0.01285483606 0.00065)),2(8237 9014)
7461,(0.608989704 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.608989704 0.01015325682 0.00065) (0.608989704 0.01155827869 0.00065) (0.608989704 0.01285483606 0.00065)),2(8238 9015)
7462,(0.6102895752 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6102895752 0.01015325682 0.00065) (0.6102895752 0.01155827869 0.00065) (0.6102895752 0.01285483606 0.00065)),2(8239 9016)
7463,(0.6115894466 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6115894466 0.01015325682 0.00065) (0.6115894466 0.01155827869 0.00065) (0.6115894466 0.01285483606 0.00065)),2(8240 9017)
7464,(0.6128893179 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6128893179 0.01015325682 0.00065) (0.6128893179 0.01155827869 0.00065) (0.6128893179 0.01285483607 0.00065)),2(8241 9018)
7465,(0.6141891891 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6141891891 0.01015325682 0.00065) (0.6141891891 0.01155827869 0.00065) (0.6141891891 0.01285483606 0.00065)),2(8242 9019)
7466,(0.6154890604 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6154890604 0.01015325682 0.00065) (0.6154890604 0.01155827869 0.00065) (0.6154890604 0.01285483606 0.00065)),2(8243 9020)
7467,(0.6167889317 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6167889317 0.01015325682 0.00065) (0.6167889317 0.01155827869 0.00065) (0.6167889317 0.01285483606 0.00065)),2(8244 9021)
7468,(0.6180888031 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6180888031 0.01015325682 0.00065) (0.6180888031 0.01155827869 0.00065) (0.6180888031 0.01285483607 0.00065)),2(8245 9022)
7469,(0.6193886744 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6193886744 0.01015325682 0.00065) (0.6193886744 0.01155827869 0.00065) (0.6193886744 0.01285483607 0.00065)),2(8246 9023)
7470,(0.6206885457 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6206885457 0.01015325682 0.00065) (0.6206885457 0.01155827869 0.00065) (0.6206885457 0.01285483607 0.00065)),2(8247 9024)
7471,(0.621988417 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.621988417 0.01015325682 0.00065) (0.621988417 0.01155827869 0.00065) (0.621988417 0.01285483607 0.00065)),2(8248 9025)
7472,(0.6232882883 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6232882883 0.01015325682 0.00065) (0.6232882883 0.01155827869 0.00065) (0.6232882883 0.01285483606 0.00065)),2(8249 9026)
7473,(0.6245881596 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6245881596 0.01015325682 0.00065) (0.6245881596 0.01155827869 0.00065) (0.6245881596 0.01285483606 0.00065)),2(8250 9027)
7474,(0.6258880308 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6258880308 0.01015325682 0.00065) (0.6258880308 0.01155827869 0.00065) (0.6258880308 0.01285483607 0.00065)),2(8251 9028)
7475,(0.6271879022 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6271879022 0.01015325682 0.00065) (0.6271879022 0.01155827869 0.00065) (0.6271879022 0.01285483606 0.00065)),2(8252 9029)
7476,(0.6284877734 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6284877734 0.01015325682 0.00065) (0.6284877734 0.01155827869 0.00065) (0.6284877734 0.01285483606 0.00065)),2(8253 9030)
7477,(0.6297876447 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6297876447 0.01015325682 0.00065) (0.6297876447 0.01155827869 0.00065) (0.6297876447 0.01285483606 0.00065)),2(8254 9031)
7478,(0.6310875161 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6310875161 0.01015325682 0.00065) (0.6310875161 0.01155827869 0.00065) (0.6310875161 0.01285483606 0.00065)),2(8255 9032)
7479,(0.6323873873 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6323873873 0.01015325682 0.00065) (0.6323873873 0.01155827869 0.00065) (0.6323873873 0.01285483607 0.00065)),2(8256 9033)
7480,(0.6336872587 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6336872587 0.01015325682 0.00065) (0.6336872587 0.01155827869 0.00065) (0.6336872587 0.01285483606 0.00065)),2(8257 9034)
7481,(0.6349871299 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6349871299 0.01015325682 0.00065) (0.6349871299 0.01155827869 0.00065) (0.6349871299 0.01285483606 0.00065)),2(8258 9035)
7482,(0.6362870012 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6362870012 0.01015325682 0.00065) (0.6362870012 0.01155827869 0.00065) (0.6362870012 0.01285483606 0.00065)),2(8259 9036)
7483,(0.6375868726 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6375868726 0.01015325682 0.00065) (0.6375868726 0.01155827869 0.00065) (0.6375868726 0.01285483606 0.00065)),2(8260 9037)
7484,(0.6388867439 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6388867439 0.01015325682 0.00065) (0.6388867439 0.01155827869 0.00065) (0.6388867439 0.01285483607 0.00065)),2(8261 9038)
7485,(0.6401866151 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6401866151 0.01015325682 0.00065) (0.6401866151 0.01155827869 0.00065) (0.6401866151 0.01285483606 0.00065)),2(8262 9039)
7486,(0.6414864864 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6414864864 0.01015325682 0.00065) (0.6414864864 0.01155827869 0.00065) (0.6414864864 0.01285483607 0.00065)),2(8263 9040)
7487,(0.6427863578 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6427863578 0.01015325682 0.00065) (0.6427863578 0.01155827869 0.00065) (0.6427863578 0.01285483606 0.00065)),2(8264 9041)
7488,(0.6440862291 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6440862291 0.01015325682 0.00065) (0.6440862291 0.01155827869 0.00065) (0.6440862291 0.01285483606 0.00065)),2(8265 9042)
7489,(0.6453861003 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6453861003 0.01015325682 0.00065) (0.6453861003 0.01155827869 0.00065) (0.6453861003 0.01285483607 0.00065)),2(8266 9043)
7490,(0.6466859717 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6466859717 0.01015325682 0.00065) (0.6466859717 0.01155827869 0.00065) (0.6466859717 0.01285483607 0.00065)),2(8267 9044)
7491,(0.6479858429 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6479858429 0.01015325682 0.00065) (0.6479858429 0.01155827869 0.00065) (0.6479858429 0.01285483607 0.00065)),2(8268 9045)
7492,(0.6492857142 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6492857142 0.01015325682 0.00065) (0.6492857142 0.01155827869 0.00065) (0.6492857142 0.01285483606 0.00065)),2(8269 9046)
7493,(0.6505855856 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6505855856 0.01015325682 0.00065) (0.6505855856 0.01155827869 0.00065) (0.6505855856 0.01285483606 0.00065)),2(8270 9047)
7494,(0.6518854568 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6518854568 0.01015325682 0.00065) (0.6518854568 0.01155827869 0.00065) (0.6518854568 0.01285483607 0.00065)),2(8271 9048)
7495,(0.6531853282 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6531853282 0.01015325682 0.00065) (0.6531853282 0.01155827869 0.00065) (0.6531853282 0.01285483606 0.00065)),2(8272 9049)
7496,(0.6544851994 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6544851994 0.01015325682 0.00065) (0.6544851994 0.01155827869 0.00065) (0.6544851994 0.01285483606 0.00065)),2(8273 9050)
7497,(0.6557850707 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6557850707 0.01015325682 0.00065) (0.6557850707 0.01155827869 0.00065) (0.6557850707 0.01285483606 0.00065)),2(8274 9051)
7498,(0.6570849421 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6570849421 0.01015325682 0.00065) (0.6570849421 0.01155827869 0.00065) (0.6570849421 0.01285483607 0.00065)),2(8275 9052)
7499,(0.6583848134 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6583848134 0.01015325682 0.00065) (0.6583848134 0.01155827869 0.00065) (0.6583848134 0.01285483606 0.00065)),2(8276 9053)
7500,(0.6596846846 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6596846846 0.01015325682 0.00065) (0.6596846846 0.01155827869 0.00065) (0.6596846846 0.01285483606 0.00065)),2(8277 9054)
7501,(0.660984556 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.660984556 0.01015325682 0.00065) (0.660984556 0.01155827869 0.00065) (0.660984556 0.01285483606 0.00065)),2(8278 9055)
7502,(0.6622844272 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6622844272 0.01015325682 0.00065) (0.6622844272 0.01155827869 0.00065) (0.6622844272 0.01285483606 0.00065)),2(8279 9056)
7503,(0.6635842986 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6635842986 0.01015325682 0.00065) (0.6635842986 0.01155827869 0.00065) (0.6635842986 0.01285483607 0.00065)),2(8280 9057)
7504,(0.6648841699 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6648841699 0.01015325682 0.00065) (0.6648841699 0.01155827869 0.00065) (0.6648841699 0.01285483606 0.00065)),2(8281 9058)
7505,(0.6661840411 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6661840411 0.01015325682 0.00065) (0.6661840411 0.01155827869 0.00065) (0.6661840411 0.01285483606 0.00065)),2(8282 9059)
7506,(0.6674839125 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6674839125 0.01015325682 0.00065) (0.6674839125 0.01155827869 0.00065) (0.6674839125 0.01285483606 0.00065)),2(8283 9060)
7507,(0.6687837837 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6687837837 0.01015325682 0.00065) (0.6687837837 0.01155827869 0.00065) (0.6687837837 0.01285483606 0.00065)),2(8284 9061)
7508,(0.6700836551 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6700836551 0.01015325682 0.00065) (0.6700836551 0.01155827869 0.00065) (0.6700836551 0.01285483606 0.00065)),2(8285 9062)
7509,(0.6713835264 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6713835264 0.01015325682 0.00065) (0.6713835264 0.01155827869 0.00065) (0.6713835264 0.01285483607 0.00065)),2(8286 9063)
7510,(0.6726833976 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6726833976 0.01015325682 0.00065) (0.6726833976 0.01155827869 0.00065) (0.6726833976 0.01285483607 0.00065)),2(8287 9064)
7511,(0.6739832689 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6739832689 0.01015325682 0.00065) (0.6739832689 0.01155827869 0.00065) (0.6739832689 0.01285483606 0.00065)),2(8288 9065)
7512,(0.6752831402 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6752831402 0.01015325682 0.00065) (0.6752831402 0.01155827869 0.00065) (0.6752831402 0.01285483606 0.00065)),2(8289 9066)
7513,(0.6765830116 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6765830116 0.01015325682 0.00065) (0.6765830116 0.01155827869 0.00065) (0.6765830116 0.01285483607 0.00065)),2(8290 9067)
7514,(0.6778828829 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6778828829 0.01015325682 0.00065) (0.6778828829 0.01155827869 0.00065) (0.6778828829 0.01285483606 0.00065)),2(8291 9068)
7515,(0.6791827542 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6791827542 0.01015325682 0.00065) (0.6791827542 0.01155827869 0.00065) (0.6791827542 0.01285483607 0.00065)),2(8292 9069)
7516,(0.6804826255 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6804826255 0.01015325682 0.00065) (0.6804826255 0.01155827869 0.00065) (0.6804826255 0.01285483606 0.00065)),2(8293 9070)
7517,(0.6817824967 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6817824967 0.01015325682 0.00065) (0.6817824967 0.01155827869 0.00065) (0.6817824967 0.01285483606 0.00065)),2(8294 9071)
7518,(0.683082368 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.683082368 0.01015325682 0.00065) (0.683082368 0.01155827869 0.00065) (0.683082368 0.01285483607 0.00065)),2(8295 9072)
7519,(0.6843822394 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6843822394 0.01015325682 0.00065) (0.6843822394 0.01155827869 0.00065) (0.6843822394 0.01285483607 0.00065)),2(8296 9073)
7520,(0.6856821107 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6856821107 0.01015325682 0.00065) (0.6856821107 0.01155827869 0.00065) (0.6856821107 0.01285483606 0.00065)),2(8297 9074)
7521,(0.6869819819 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6869819819 0.01015325682 0.00065) (0.6869819819 0.01155827869 0.00065) (0.6869819819 0.01285483606 0.00065)),2(8298 9075)
7522,(0.6882818532 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6882818532 0.01015325682 0.00065) (0.6882818532 0.01155827869 0.00065) (0.6882818532 0.01285483606 0.00065)),2(8299 9076)
7523,(0.6895817245 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6895817245 0.01015325682 0.00065) (0.6895817245 0.01155827869 0.00065) (0.6895817245 0.01285483607 0.00065)),2(8300 9077)
7524,(0.6908815959 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6908815959 0.01015325682 0.00065) (0.6908815959 0.01155827869 0.00065) (0.6908815959 0.01285483607 0.00065)),2(8301 9078)
7525,(0.6921814671 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6921814671 0.01015325682 0.00065) (0.6921814671 0.01155827869 0.00065) (0.6921814671 0.01285483606 0.00065)),2(8302 9079)
7526,(0.6934813385 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6934813385 0.01015325682 0.00065) (0.6934813385 0.01155827869 0.00065) (0.6934813385 0.01285483606 0.00065)),2(8303 9080)
7527,(0.6947812098 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6947812098 0.01015325682 0.00065) (0.6947812098 0.01155827869 0.00065) (0.6947812098 0.01285483606 0.00065)),2(8304 9081)
7528,(0.696081081 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.696081081 0.01015325682 0.00065) (0.696081081 0.01155827869 0.00065) (0.696081081 0.01285483607 0.00065)),2(8305 9082)
7529,(0.6973809523 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6973809523 0.01015325682 0.00065) (0.6973809523 0.01155827869 0.00065) (0.6973809523 0.01285483607 0.00065)),2(8306 9083)
7530,(0.6986808236 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.6986808236 0.01015325682 0.00065) (0.6986808236 0.01155827869 0.00065) (0.6986808236 0.01285483607 0.00065)),2(8307 9084)
7531,(0.699980695 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.699980695 0.01015325682 0.00065) (0.699980695 0.01155827869 0.00065) (0.699980695 0.01285483606 0.00065)),2(8308 9085)
7532,(0.7012805662 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7012805662 0.01015325682 0.00065) (0.7012805662 0.01155827869 0.00065) (0.7012805662 0.01285483606 0.00065)),2(8309 9086)
7533,(0.7025804375 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7025804375 0.01015325682 0.00065) (0.7025804375 0.01155827869 0.00065) (0.7025804375 0.01285483607 0.00065)),2(8310 9087)
7534,(0.7038803088 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7038803088 0.01015325682 0.00065) (0.7038803088 0.01155827869 0.00065) (0.7038803088 0.01285483607 0.00065)),2(8311 9088)
7535,(0.7051801802 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7051801802 0.01015325682 0.00065) (0.7051801802 0.01155827869 0.00065) (0.7051801802 0.01285483606 0.00065)),2(8312 9089)
7536,(0.7064800515 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7064800515 0.01015325682 0.00065) (0.7064800515 0.01155827869 0.00065) (0.7064800515 0.01285483606 0.00065)),2(8313 9090)
7537,(0.7077799227 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7077799227 0.01015325682 0.00065) (0.7077799227 0.01155827869 0.00065) (0.7077799227 0.01285483606 0.00065)),2(8314 9091)
7538,(0.709079794 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.709079794 0.01015325682 0.00065) (0.709079794 0.01155827869 0.00065) (0.709079794 0.01285483607 0.00065)),2(8315 9092)
7539,(0.7103796654 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7103796654 0.01015325682 0.00065) (0.7103796654 0.01155827869 0.00065) (0.7103796654 0.01285483607 0.00065)),2(8316 9093)
7540,(0.7116795366 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7116795366 0.01015325682 0.00065) (0.7116795366 0.01155827869 0.00065) (0.7116795366 0.01285483606 0.00065)),2(8317 9094)
7541,(0.712979408 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.712979408 0.01015325682 0.00065) (0.712979408 0.01155827869 0.00065) (0.712979408 0.01285483606 0.00065)),2(8318 9095)
7542,(0.7142792793 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7142792793 0.01015325682 0.00065) (0.7142792793 0.01155827869 0.00065) (0.7142792793 0.01285483607 0.00065)),2(8319 9096)
7543,(0.7155791505 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7155791505 0.01015325682 0.00065) (0.7155791505 0.01155827869 0.00065) (0.7155791505 0.01285483606 0.00065)),2(8320 9097)
7544,(0.7168790219 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7168790219 0.01015325682 0.00065) (0.7168790219 0.01155827869 0.00065) (0.7168790219 0.01285483607 0.00065)),2(8321 9098)
7545,(0.7181788931 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7181788931 0.01015325682 0.00065) (0.7181788931 0.01155827869 0.00065) (0.7181788931 0.01285483606 0.00065)),2(8322 9099)
7546,(0.7194787645 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7194787645 0.01015325682 0.00065) (0.7194787645 0.01155827869 0.00065) (0.7194787645 0.01285483606 0.00065)),2(8323 9100)
7547,(0.7207786358 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7207786358 0.01015325682 0.00065) (0.7207786358 0.01155827869 0.00065) (0.7207786358 0.01285483607 0.00065)),2(8324 9101)
7548,(0.722078507 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.722078507 0.01015325682 0.00065) (0.722078507 0.01155827869 0.00065) (0.722078507 0.01285483606 0.00065)),2(8325 9102)
7549,(0.7233783784 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7233783784 0.01015325682 0.00065) (0.7233783784 0.01155827869 0.00065) (0.7233783784 0.01285483607 0.00065)),2(8326 9103)
7550,(0.7246782496 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7246782496 0.01015325682 0.00065) (0.7246782496 0.01155827869 0.00065) (0.7246782496 0.01285483606 0.00065)),2(8327 9104)
7551,(0.725978121 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.725978121 0.01015325682 0.00065) (0.725978121 0.01155827869 0.00065) (0.725978121 0.01285483606 0.00065)),2(8328 9105)
7552,(0.7272779922 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7272779922 0.01015325682 0.00065) (0.7272779922 0.01155827869 0.00065) (0.7272779922 0.01285483607 0.00065)),2(8329 9106)
7553,(0.7285778636 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7285778636 0.01015325682 0.00065) (0.7285778636 0.01155827869 0.00065) (0.7285778636 0.01285483606 0.00065)),2(8330 9107)
7554,(0.7298777349 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7298777349 0.01015325682 0.00065) (0.7298777349 0.01155827869 0.00065) (0.7298777349 0.01285483606 0.00065)),2(8331 9108)
7555,(0.7311776062 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7311776062 0.01015325682 0.00065) (0.7311776062 0.01155827869 0.00065) (0.7311776062 0.01285483607 0.00065)),2(8332 9109)
7556,(0.7324774775 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7324774775 0.01015325682 0.00065) (0.7324774775 0.01155827869 0.00065) (0.7324774775 0.01285483606 0.00065)),2(8333 9110)
7557,(0.7337773488 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7337773488 0.01015325682 0.00065) (0.7337773488 0.01155827869 0.00065) (0.7337773488 0.01285483607 0.00065)),2(8334 9111)
7558,(0.7350772201 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7350772201 0.01015325682 0.00065) (0.7350772201 0.01155827869 0.00065) (0.7350772201 0.01285483606 0.00065)),2(8335 9112)
7559,(0.7363770914 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7363770914 0.01015325682 0.00065) (0.7363770914 0.01155827869 0.00065) (0.7363770914 0.01285483607 0.00065)),2(8336 9113)
7560,(0.7376769627 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7376769627 0.01015325682 0.00065) (0.7376769627 0.01155827869 0.00065) (0.7376769627 0.01285483606 0.00065)),2(8337 9114)
7561,(0.738976834 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.738976834 0.01015325682 0.00065) (0.738976834 0.01155827869 0.00065) (0.738976834 0.01285483606 0.00065)),2(8338 9115)
7562,(0.7402767052 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7402767052 0.01015325682 0.00065) (0.7402767052 0.01155827869 0.00065) (0.7402767052 0.01285483607 0.00065)),2(8339 9116)
7563,(0.7415765765 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7415765765 0.01015325682 0.00065) (0.7415765765 0.01155827869 0.00065) (0.7415765765 0.01285483606 0.00065)),2(8340 9117)
7564,(0.7428764479 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7428764479 0.01015325682 0.00065) (0.7428764479 0.01155827869 0.00065) (0.7428764479 0.01285483607 0.00065)),2(8341 9118)
7565,(0.7441763191 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7441763191 0.01015325682 0.00065) (0.7441763191 0.01155827869 0.00065) (0.7441763191 0.01285483606 0.00065)),2(8342 9119)
7566,(0.7454761904 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7454761904 0.01015325682 0.00065) (0.7454761904 0.01155827869 0.00065) (0.7454761904 0.01285483606 0.00065)),2(8343 9120)
7567,(0.7467760618 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.7467760618 0.01015325682 0.00065) (0.7467760618 0.01155827869 0.00065) (0.7467760618 0.01285483607 0.00065)),2(8344 9121)
7568,(0.748075933 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.748075933 0.01015325682 0.00065) (0.748075933 0.01155827869 0.00065) (0.748075933 0.01285483606 0.00065)),2(8345 9122)
